,Country Code,Country Name,Region,Income Group,Año,Poblacion,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Alternative and nuclear energy (% of total energy use),Combustible renewables and waste (% of total energy),Electric power consumption (kWh per capita),Electric power transmission and distribution losses (% of output),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy use (kg of oil equivalent per capita),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output)
3327,DNK,Denmark,Europe & Central Asia,High income,1983,5114297.0,,,,0.0395274581878898,5.20193686964182,4739.65434545549,9.67581946886695,94.981739483295,0.15329816493079002,0.0,0.0,4.594436178366919,99.5761756616619,0.27052617340727697,60000000.0,3233.16010000984,,92.5705009651751,
3328,DNK,Denmark,Europe & Central Asia,High income,1984,5111619.0,,,,0.0391328332171249,5.26884979805871,4979.63561055705,9.271347918136911,95.8318630910374,0.132321806633733,0.0,0.0,3.74470712773465,99.57657021877199,0.291107974594213,66000000.0,3353.46120280091,,92.2241461948512,
3329,DNK,Denmark,Europe & Central Asia,High income,1985,5113691.0,,,,0.043270355992592005,4.821139436818,5351.125048423929,7.68597309909415,93.56299752950859,0.102937139720011,1.00878396925611,0.0,5.0267636563272,99.598545155092,0.298517705188032,87000000.0,3774.1011336038896,,94.9150362647657,
3330,DNK,Denmark,Europe & Central Asia,High income,1986,5120534.0,,,,0.0755272233833959,5.1164522319042804,5618.55462731035,6.805704447259849,92.5153493811519,0.0942078419907092,1.80944027547672,0.0,5.006009810609751,99.3307994672384,0.57499269077088,177000000.0,3823.5018066475104,,94.75662709629931,
3331,DNK,Denmark,Europe & Central Asia,High income,1987,5127024.0,,,,0.09658211642334599,5.778204467225421,5794.3945649562,7.4468445861168595,93.8282071280817,0.09834175455254501,1.24114076435281,0.0,4.03540303163892,99.10475092407341,0.7969073213740719,235000000.0,3819.83212873589,,93.04936063558029,
3332,DNK,Denmark,Europe & Central Asia,High income,1988,5129516.0,,,,0.157405580069832,6.056054842465691,5858.05756332566,7.955112219451371,91.0865692910581,0.117563234770217,2.28001425008906,0.0,5.18346989668685,98.550053437834,1.32525828286427,372000000.0,3642.11964637599,,91.8315244832398,
3333,DNK,Denmark,Europe & Central Asia,High income,1989,5132594.0,,,,0.244496586977157,6.48396731249831,5853.96000540857,10.225439323246,89.0855971743775,0.10029215540923599,3.0174857192691804,0.0,5.359089521650019,97.4621724152967,2.4157327868137597,554000000.0,3414.21160528185,,88.6132783588364,
3334,DNK,Denmark,Europe & Central Asia,High income,1990,5140939.0,100.0,100.0,99.89868927001949,1.26728907074416,3.95293634381475,5944.82836695787,9.4988838426603,90.6704641675006,0.10776691555692401,2.67107997844662,0.0,3.3946578400431098,96.73620198599029,3.06750827495959,797000000.0,3376.7833074852697,86.2467105945085,89.5905186206529,3.17527519051651
3335,DNK,Denmark,Europe & Central Asia,High income,1991,5154298.0,100.0,100.0,99.94800567626949,1.18878762155547,3.82981803411852,6217.3355130029295,6.9147626214256395,91.5173074291969,0.0684088110548639,2.26843617457929,0.0,3.14680530852374,96.9325489122999,2.8239157203447793,1032000000.0,3734.8183981601396,94.3246542892219,94.0844192736689,2.8923245313996397
3336,DNK,Denmark,Europe & Central Asia,High income,1992,5171370.0,100.0,100.0,99.9824676513672,1.41814034020793,4.24116484534377,6236.258476960649,7.267876895048469,87.69926475372499,0.0910924588457284,3.51681957186544,0.0,4.01457479341532,95.2306591190058,4.3073719825623,1324000000.0,3561.89036947656,88.5228304542688,90.7248879782048,4.398464441408031
3337,DNK,Denmark,Europe & Central Asia,High income,1993,5188628.0,100.0,100.0,99.99720001220699,1.4880675422118999,4.18580297995958,6306.86956166447,7.1672455407076,86.32189321245659,0.0824159651498205,4.6771060222523095,0.0,3.7263789957026,94.7253782304115,4.64767174898452,1579000000.0,3645.5153462533794,90.8937840578588,91.7570149714862,4.730087714134339
3338,DNK,Denmark,Europe & Central Asia,High income,1994,5206180.0,100.0,100.0,100.0,1.38108359269438,3.82661139340294,6539.53570564214,4.16974715363005,82.0395288087141,0.0813248558332101,5.618808221203611,0.0,7.47449356794322,95.1328305978609,4.21410616590271,1710000000.0,3760.57723705289,89.31700927233419,94.6384716257977,4.2954310217359195
3339,DNK,Denmark,Europe & Central Asia,High income,1995,5233373.0,100.0,100.0,100.0,1.6100972955662,3.88640327379479,6424.53729172371,6.371402143751019,74.42189455356659,0.0816148865553077,9.88900375428478,0.0,3.87126611894009,88.1821644267914,4.95402361390718,1821000000.0,3706.4401868546297,85.8905999208558,92.36304094450001,5.03563850046248
3340,DNK,Denmark,Europe & Central Asia,High income,1996,5263074.0,100.0,100.0,100.0,1.36034555225007,3.5218034207135,6646.68594817401,5.97028852973013,74.0267253928558,0.0354596692919264,10.5987085215184,0.0,3.28095255869508,87.9063864730693,3.84457467059834,2060000000.0,4170.25202381726,94.4480363382268,98.52626245851341,3.8800343398902597
3341,DNK,Denmark,Europe & Central Asia,High income,1997,5284991.0,100.0,100.0,100.0,1.88181910443232,3.85581989577956,6607.2014124527395,4.83809093986235,64.8899921019971,0.042874873067809995,15.299559968408001,0.0,2.21369739365903,82.40324946406409,6.56662529617511,2910000000.0,3848.15584359557,84.75243687109901,94.3666638164267,6.60950016924292
3342,DNK,Denmark,Europe & Central Asia,High income,1998,5304219.0,100.0,100.0,99.99960327148442,2.2807258350730897,3.8165910964355,6504.25632878281,5.57731131272347,57.53168097681999,0.0656726582832681,19.769902463940802,0.0,3.39551966531267,80.6971031060735,9.48118599956218,3898000000.0,3772.11027674385,81.57048868730371,92.67662560046308,9.54685865784545
3343,DNK,Denmark,Europe & Central Asia,High income,1999,5321799.0,100.0,100.0,99.99386596679692,2.6827066667591604,4.0511685241438995,6508.51338053166,5.06166495375128,51.595580678314505,0.0796505652620761,23.2682425488181,0.0,2.82631038026721,77.6901336073998,11.1716341212744,4348000000.0,3602.6706382559705,75.9263035388797,90.892894575195,11.2512846865365
3344,DNK,Denmark,Europe & Central Asia,High income,2000,5339616.0,100.0,100.0,99.9709625244141,3.51787855260311,4.51018186728283,6482.488628395749,5.83585277230744,46.245804787396295,0.0832108285024824,24.3363936426927,0.0,1.93603860982442,72.5182370399135,15.3718137186919,5542000000.0,3489.6147962699897,71.1249169861193,88.2800504024992,15.4550245471944
3345,DNK,Denmark,Europe & Central Asia,High income,2001,5358783.0,100.0,100.0,99.9254608154297,3.4767406773874403,4.81929914757857,6490.09299312922,6.29489252299292,47.228922049352,0.0742134697447587,24.577910890826697,0.0,2.31917092952371,74.1260038697023,15.4204988205359,5818000000.0,3583.95572278258,72.7114472375196,88.2707013007272,15.494712290280699
3346,DNK,Denmark,Europe & Central Asia,High income,2002,5375931.0,100.0,100.0,99.8642807006836,3.756567851002,5.04754501881481,6533.75201430227,5.3223712678494195,46.47084277241839,0.0814518797566625,24.4101102145748,0.0,3.6831521877465803,74.56410517473971,17.199073484867803,6757000000.0,3535.09801372079,71.6157463718538,87.9899084650889,17.2805253646244
3347,DNK,Denmark,Europe & Central Asia,High income,2003,5390574.0,100.0,100.0,99.811767578125,3.5773974099044503,5.54397340136429,6602.63637972505,4.436409301519941,54.7936604165765,0.045468323734465,21.140605378253102,0.0,4.62044775473087,80.5547135495605,17.4446802061231,8057000000.0,3727.83417869785,75.43176463042559,89.67967719201721,17.4901485298575
3348,DNK,Denmark,Europe & Central Asia,High income,2004,5404523.0,100.0,100.0,99.7770462036133,4.45037489318967,6.35534560869387,6615.569958717911,4.47620931842912,46.1791472944901,0.0667721832030864,24.584528637847498,0.0,4.04589969334257,74.8095756256801,23.488970224552396,9498000000.0,3597.1729604999396,71.0796580212313,85.4747882362454,23.5557424077555
3349,DNK,Denmark,Europe & Central Asia,High income,2005,5419432.0,100.0,100.0,99.7654571533203,5.08061364953274,7.40382567912866,6659.00042661297,4.212878662473099,42.661259173426,0.0634552778237599,24.2233625779396,0.0,3.79352204381173,70.6781437951774,27.0071180268168,9789000000.0,3487.6319141932204,67.52737928070229,82.1873030525818,27.070573304640497
3350,DNK,Denmark,Europe & Central Asia,High income,2006,5437272.0,100.0,100.0,99.7746963500977,3.97619629047885,7.164558390574159,6824.74593877224,3.4377672052794304,53.8598145184276,0.0504264322202977,20.611256056652998,0.0,3.549582337594,78.02065291267459,20.1223389094736,9178000000.0,3728.1710387120597,69.695133090011,86.63662222239759,20.172765341693896
3351,DNK,Denmark,Europe & Central Asia,High income,2007,5461438.0,100.0,100.0,99.8005142211914,4.86685973951037,8.39770031096933,6668.390266446309,4.952182317631499,50.592634042120295,0.07121782480415101,17.8985654695289,0.0,3.2760199409909396,71.76721945264009,26.1394851968664,10277000000.0,3622.59683255582,67.4095835796679,82.0366135499006,26.210703021670604
3352,DNK,Denmark,Europe & Central Asia,High income,2008,5493621.0,100.0,100.0,99.8386764526367,5.20440411956962,8.9037326178689,6534.12385018916,5.94002621804676,47.689534629670106,0.0710072099628578,19.3412715752676,0.0,3.0615031680139797,70.0923093729517,27.5016386279222,10070000000.0,3501.51384669601,65.87771830710611,80.1313683361241,27.572645837885105
3353,DNK,Denmark,Europe & Central Asia,High income,2009,5523095.0,100.0,100.0,99.88494873046879,5.09480510969679,9.64545282245067,6219.701091507571,6.50028859632246,48.613363383998006,0.0522221916829288,18.3354863535168,0.0,3.2157875931066697,70.16463733062139,27.6062996454388,10044000000.0,3329.21106734539,66.2212287591661,79.57580425754409,27.6585218371217
3354,DNK,Denmark,Europe & Central Asia,High income,2010,5547683.0,100.0,100.0,99.9330368041992,4.99498635503965,11.1283394623385,6327.50645629896,6.7520971643250505,43.7599711800731,0.0540373629766867,20.343780556842198,0.0,1.9916628068550302,66.09541454377029,31.9283618959395,12408000000.0,3510.79684978396,68.8557475049498,78.27422570908509,31.982399258916203
3355,DNK,Denmark,Europe & Central Asia,High income,2011,5570572.0,100.0,100.0,99.9709091186523,6.63367450085431,11.9134638750316,6165.9736199442395,6.24769366147208,39.671861250674205,0.0482556984302705,16.580090266541802,0.0,1.28587243464191,57.537823951857796,40.205512503902995,14164000000.0,3230.18803095984,62.774514849769496,74.8222782100362,40.2537682023333
3356,DNK,Denmark,Europe & Central Asia,High income,2012,5591572.0,100.0,100.0,99.99215698242192,7.859529874844981,13.2886063072051,6038.552306936221,7.003029217289339,34.3278720562848,0.0553727891599622,13.6542783622683,0.0,1.31266082538028,49.2948112439334,48.27204325592,14820000000.0,3091.5815802783195,60.1710843884116,70.8623706607139,48.32741604507999
3357,DNK,Denmark,Europe & Central Asia,High income,2013,5614932.0,100.0,100.0,99.99905395507808,7.65236044737349,12.9883920896297,6039.4320002450595,5.557954120254441,41.1363440117434,0.0374176093025933,9.83507469130472,0.0,1.01027545117002,51.981694154218104,45.9229197248367,15955000000.0,3125.3377601011,60.51736595948729,70.2593871097906,45.9603373341393
3358,DNK,Denmark,Europe & Central Asia,High income,2014,5643475.0,100.0,100.0,100.0,9.891827513862712,13.6943511675839,5858.801536287479,6.13348247576435,34.3773303504847,0.046607009694257996,6.49080288342033,0.0,0.9818543375590358,41.8499875714641,55.8538404175988,17976000000.0,2872.5735473267796,55.0148229003075,67.7045581238811,55.9004474272931
3359,DNK,Denmark,Europe & Central Asia,High income,2015,5683483.0,100.0,100.0,100.0,11.748946110741802,15.323759726354899,,,24.5448578436453,0.0621826095968494,6.273534390437701,0.0,1.08128648910077,31.899678723183797,65.443742011262,18944000000.0,2816.6145653994204,53.0820314225276,64.9270894675666,65.50592462085879
3360,DNK,Denmark,Europe & Central Asia,High income,2016,5728010.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,
3361,DNK,Denmark,Europe & Central Asia,High income,2017,5764980.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,
3362,DNK,Denmark,Europe & Central Asia,High income,2018,5793636.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,
3363,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1960,3294224.0,,,,,,,,,,,,,,,,,,,
3364,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1961,3406280.0,,,,,,,,,,,,,,,,,,,
3365,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1962,3521018.0,,,,,,,,,,,,,,,,,,,
3366,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1963,3638109.0,,,,,,,,,,,,,,,,,,,
3367,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1964,3757132.0,,,,,,,,,,,,,,,,,,,
3368,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1965,3877765.0,,,,,,,,,,,,,,,,,,,
3369,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1966,3999796.0,,,,,,,,,,,,,,,,,,,
3370,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1967,4123092.0,,,,,,,,,,,,,,,,,,,
3371,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1968,4247558.0,,,,,,,,,,,,,,,,,,,
3372,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1969,4373124.0,,,,,,,,,,,,,,,,,,,
3373,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1970,4499720.0,,,,,,,,,,,,,,,,,,,
3374,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1971,4627210.0,,,,1.96943395436413,49.8123321189573,327.843344045332,12.9661503155479,0.0,30.7515777395295,0.0,0.0,64.8881239242685,64.8881239242685,4.36029833620195,76000000.0,505.82770179006303,,48.218276651295795,
3375,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1972,4755459.0,,,,1.8150260679161798,43.83455034905621,308.697856505544,12.9816241849437,0.0,34.1434499110848,0.0,0.0,61.410788381742705,61.410788381742705,4.4457617071725,75000000.0,573.912423595703,,54.350386942482004,
3376,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1973,4884461.0,,,,1.58995378041336,40.532903113281606,400.248870858013,12.9563668744435,0.0,23.5975066785396,0.0,0.0,73.0632235084595,73.0632235084595,3.33926981300089,75000000.0,586.912250911616,,57.877143106305,
3377,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1974,5014189.0,,,,1.4312297297431698,39.836601383027,364.76487025120105,15.5586334256694,0.0,23.176361957525398,0.0,0.0,73.2225300092336,73.2225300092336,3.601108033241,78000000.0,601.578241266933,,58.7321688872298,
3378,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1975,5144637.0,,,,1.1919611919611899,39.587802538622206,402.74950399804703,14.802631578947402,0.0,17.5575657894737,0.0,0.0,79.2351973684211,79.2351973684211,3.2072368421052597,78000000.0,598.838168757096,,59.2202362694166,
3379,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1976,5275770.0,,,,2.10957039402664,39.767346101648,381.555678128501,17.194570135746602,0.0,32.1266968325792,0.0,0.0,64.50020567667629,64.50020567667629,3.3730974907445495,82000000.0,603.4893484742511,,58.1230835043254,
3380,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1977,5407500.0,,,,1.20380036977201,38.954281309753,421.63661581137296,18.3381088825215,0.0,16.3323782234957,0.0,0.0,80.8022922636103,80.8022922636103,2.86532951289398,80000000.0,602.437910309755,,59.8419490171389,
3381,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1978,5539590.0,,,,1.9153044149826202,38.6756848177162,409.597100146401,21.0508002783577,0.0,25.887265135699398,0.0,0.0,71.3291579679889,71.3291579679889,2.78357689631176,80000000.0,603.05365559545,,59.40904070141621,
3382,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1979,5671797.0,,,,2.051336416522,38.2308577367889,471.631830264729,16.35397123202,0.0,25.891181988743,0.0,0.0,71.4821763602251,71.4821763602251,2.6266416510319,84000000.0,612.027898741792,,59.717805846689,
3383,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1980,5803927.0,,,,1.3971696745352802,37.234274853566205,441.25296544908304,21.3934929404543,0.0,17.1270718232044,0.0,0.0,80.5709023941068,80.5709023941068,2.30202578268877,75000000.0,591.781736744794,,61.368555471898496,
3384,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1981,5935909.0,,,,3.3083541274505097,40.46811457696929,443.06609147815396,20.6875753920386,0.0,41.2243667068758,0.0,0.0,56.5138721351025,56.5138721351025,2.26176115802171,75000000.0,598.642768950804,,56.22353129558021,
3385,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1982,6067770.0,,,,1.98608297851818,45.72976175712729,328.12713731733396,31.83841150291,0.0,28.6888052036974,0.0,0.0,68.4354673057172,68.4354673057172,2.87572749058542,84000000.0,598.020360033423,,52.284127705896104,
3386,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1983,6199661.0,,,,2.09530257216275,39.1949362311613,366.149052343346,33.4115576415371,0.0,27.5740686418305,0.0,0.0,69.6978586095629,69.6978586095629,2.72807274860663,93000000.0,622.316929909555,,58.7097352775447,
3387,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1984,6331764.0,,,,2.44020503451326,39.4179073220178,444.583847408084,25.311753780843702,0.0,30.591668877686402,0.0,0.0,65.8795436455293,65.8795436455293,3.52878747678429,133000000.0,641.7660228650341,,58.141912252729206,
3388,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1985,6464229.0,,,,2.90522352007352,29.4419646284666,476.77766366259596,26.179640718562897,13.461077844311399,27.401197604790397,0.0,0.0,57.940119760479,71.40119760479041,1.19760479041916,50000000.0,523.875623836965,,67.6528413808907,
3389,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1986,6596962.0,,,,3.39083340492632,27.8503727481636,484.920179925244,26.068869886757604,1.61774901779524,32.031430552345704,0.0,0.0,65.1952854171481,66.8130344349434,1.1555350127108899,50000000.0,532.857700256573,,68.75879384691011,
3390,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1987,6729933.0,,,,3.31530063606256,24.291175865636,478.756623580056,30.9028522410465,12.4812352562728,32.918721852884396,0.0,0.0,53.4848809779112,65.966116234184,1.1151619129315902,52000000.0,591.661313715902,,72.3935234983014,
3391,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1988,6863441.0,,,,3.7225100893402403,20.6647841626215,381.29562124887497,28.1043956043956,6.67582417582418,45.32967032967029,0.0,0.0,47.22527472527471,53.9010989010989,0.7692307692307689,28000000.0,555.398378160459,,75.6127057480383,
3392,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1989,6997888.0,,,,1.08435484823448,20.3761831369042,335.529805564193,27.8648233486943,0.768049155145929,14.5622119815668,0.0,0.0,83.9016897081413,84.6697388632873,0.768049155145929,25000000.0,537.202938943864,,78.5394354140653,
3393,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1990,7133494.0,,,,0.6274968055932629,15.108252429119,391.252869911995,24.526771227690602,1.1627906976744198,9.43753380205516,0.0,0.0,88.7236343969713,89.88642509464572,0.6760411032990811,25000000.0,562.813959050081,90.7295407488121,76.4563132187415,10.113574905354199
3394,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1991,7270409.0,78.2,55.3791751943256,96.5,0.939389397180944,14.6971413822875,401.352936265346,25.0834403080873,12.503209242618698,13.0166880616175,0.0,0.0,73.83825417201541,86.34146341463409,0.641848523748395,25000000.0,556.624255939384,90.59858502117442,76.1783998857393,13.658536585365901
3395,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1992,7408342.0,82.0788650512695,65.3887447505797,95.3170547485352,0.6958038760601939,13.370309831688001,544.656280717062,27.7011288299588,8.27808636445081,9.55025981006988,0.0,0.0,81.7057874932808,89.9838738577316,0.465866332198531,26000000.0,605.784128216543,90.33432938174289,78.7810705156315,10.0161261422684
3396,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1993,7546463.0,82.8731307983398,66.7024425270405,95.5596084594727,1.5207912693230803,14.6849846426896,512.823027158551,27.7040911638334,10.0691201195591,21.0909770222305,0.0,0.0,68.18606388940779,78.2551840089669,0.653838968802541,35000000.0,576.391880540592,81.548214049733,81.03756103841171,21.7448159910331
3397,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1994,7683707.0,83.66859436035159,67.7576491992851,95.79357147216801,0.6238667046156451,13.6573001744132,531.123844259028,27.8082434105785,2.70652750751813,9.42862197063506,0.0,0.0,87.0688130196356,89.7753405271537,0.7960375022112149,45000000.0,650.230676416995,91.2940645096506,83.56493018068599,10.2246594728463
3398,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1995,7819247.0,84.4658584594727,68.7782303981453,96.01464080810551,0.66764515199539,12.4143124513568,501.71071459949997,28.37319700566,3.6698922767938704,11.0279350009129,0.0,0.0,84.5535877305094,88.2234800073033,0.7485849917838229,41000000.0,671.0871264202291,90.72626044796829,84.9180050447879,11.7765199926967
3399,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1996,7952763.0,85.265510559082,69.8632061315061,96.21851348876949,0.992302407229998,11.5416242115378,639.526162165275,23.114134542705997,3.94557823129252,13.046107331821599,0.0,0.0,82.4036281179138,86.34920634920641,0.604686318972033,40000000.0,688.686309399639,89.3539298408391,85.5677028073425,13.6507936507937
3400,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1997,8084407.0,86.0681610107422,71.02828364982649,96.40090942382808,0.636771146364187,10.4615348668716,643.213534400235,28.1370923161968,3.67606412382532,9.19016030956329,0.0,0.0,86.47042564953009,90.14648977335541,0.66334991708126,48000000.0,755.976041285403,91.5716923760733,87.177421756399,9.85351022664455
3401,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1998,8214426.0,86.8735580444336,72.2797978767618,96.5594329833984,1.33646523298002,11.241651744257501,1101.23336676233,13.9145331683639,0.0,10.964119158656098,0.0,0.0,88.75035690492051,88.75035690492051,0.28552393642333695,30000000.0,786.29547578857,90.6869288450567,85.2617431334985,11.2496430950795
3402,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,1999,8343283.0,91.0,78.6783272433862,98.9,1.9215874090899598,10.803454149784601,1280.7907870319198,13.2299195971737,0.0,14.0177048647771,0.0,0.0,85.7548932023065,85.7548932023065,0.22740193291642996,28000000.0,805.2201992908549,89.0375419174782,85.30557383100779,14.2451067976935
3403,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2000,8471321.0,88.764932,76.1583726890392,96.572861,1.21764293284858,10.744089201133999,1327.77402721488,12.2758831158923,0.0,8.903639276722359,0.0,0.0,90.85221637293051,90.85221637293051,0.244144350347143,32000000.0,852.2500800052319,91.42220090094341,87.1480801652815,9.147783627069499
3404,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2001,8598601.0,89.791362,77.8279963845728,96.949494,1.03406460710905,10.936246860134402,1288.2328183386999,11.200499882839999,1.46840584238069,7.2092478325392495,0.0,0.0,91.0724049051004,92.5408107474811,0.249941419979692,32000000.0,814.3059551199091,86.53595467641729,87.701295592677,7.45918925251894
3405,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2002,8724975.0,89.749814,77.7692723585082,96.674673,1.2519269552480001,10.683655895571,1390.3764767234302,10.9815424238088,4.22091858634998,8.69938474746029,0.0,0.0,86.9079982830162,91.12891686936621,0.171698383173558,24000000.0,851.6183713993449,87.8808915640197,88.2630815860735,8.871083130633851
3406,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2003,8850317.0,89.173808,78.470572643608,95.037767,1.83600175012339,10.9634913568106,1365.2618318643301,10.829220824355302,9.02898449989574,11.9343852088691,7.43726975741989,0.0,71.43949398762771,87.90574824494341,0.15986654618753,23000000.0,794.620915838382,84.31174306332109,85.4950774580325,12.0942517550566
3407,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2004,8974444.0,90.316567,80.20530171899901,95.52470500000001,2.3606115570805097,12.494019920601199,1128.53787933826,10.7932058047493,10.4881266490765,16.301121372031698,5.06266490765172,0.0,67.9337071240106,83.4844986807388,0.21437994722955103,26000000.0,708.740396619557,74.3435104600707,86.6264888057654,16.515501319261197
3408,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2005,9097257.0,90.141224,79.7276060830343,95.184958,2.5706573339600096,11.143369637369402,1234.6578754453099,10.837548348705699,10.2276108301101,17.6286819398988,6.32252305861351,0.0,65.6575423980958,82.2076762868194,0.16364177328176097,22000000.0,760.0917507332159,73.8576365371547,86.42435373657759,17.7923237131806
3409,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2006,9218686.0,90.118148,80.7390843908443,94.389301,2.33170317146956,10.7505602450425,1330.23296378681,11.0512501726758,11.4863931482249,15.2300041442188,9.614587650227929,0.0,63.5170603674541,84.6180411659069,0.151954689874292,22000000.0,776.566313246812,70.03995470555121,85.4024510118215,15.3819588340931
3410,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2007,9338861.0,96.87634200000001,90.498955568127,99.60690600000001,2.18388098624908,10.749642036077,1359.05224416554,11.0408204035427,12.2461210627955,13.984151295198801,13.2982619697676,0.0,60.3249650396218,85.8693480721849,0.146500632616368,22000000.0,779.649788127267,66.3167115276032,86.8982745736495,14.130651927815098
3411,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2008,9458075.0,97.576197,92.6171962658451,99.572317,1.8093852103818,10.551615938440198,1377.87023257904,11.402228707880099,13.1467232687716,11.461926240382098,13.591138232953,0.0,61.6542849562218,88.39214645794641,0.145927301671531,22000000.0,771.974423971051,64.4340573840952,87.1128957327589,11.607853542053599
3412,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2009,9576737.0,97.85776,92.90400520969959,99.732814,1.9370757177241498,10.5727373403014,1325.7125052092401,11.974730266893802,13.9764338444066,12.8904031800114,14.231970471323098,0.0,58.7450312322544,86.95343554798409,0.156161272004543,22000000.0,748.1899106136051,62.6396669461251,84.8724211880225,13.0465644520159
3413,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2010,9695121.0,98.145414,93.5883700502661,99.767161,1.82806730648178,10.170928163958699,1394.82529408349,12.0148610097525,12.2470642871359,11.7428514562463,21.077423207059,0.0,54.786704703774994,88.11119219796991,0.145956345783852,22000000.0,776.6888107946249,60.762114886633995,85.4027414273292,11.8888078020301
3414,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2011,9813210.0,97.898872,92.4868186187297,99.719573,1.9925938473270401,9.73576428280451,1428.07501317102,11.6862160988022,12.3626885123813,11.7420716191895,20.9334078073605,0.0,54.6142866008813,87.91038292062309,0.34754546018742605,56000000.0,781.470283424078,60.0007567198917,86.48453225383291,12.0896170793769
3415,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2012,9930911.0,97.86705,92.27649478451549,99.651703,2.37097316689828,9.45284873628185,1499.3589208482501,11.6474962240037,12.762867433484399,12.948762635064499,22.6966422679215,0.0,50.063901475543204,85.523411176949,1.52782618798652,263000000.0,815.390753174608,61.679970403159295,84.8224276582625,14.476588823051
3416,DOM,Dominican Republic,Latin America & Caribbean,Upper middle income,2013,10048224.0,98.385853,93.441988695257,99.88359,2.99588529620787,10.6651784648739,1551.71699993949,11.354614171515601,11.757028658437099,12.7249986404916,22.1436728478982,0.0,49.529610092990396,83.4303115993257,3.8446897601827206,707000000.0,759.6939518864231,55.442708520802896,86.7667115342418,16.569688400674302
